,cip20_S2,cip20_S3,cip20_S1
Bacteria|NA|Proteobacteria|Betaproteobacteria|NA|NA|Candidatus Kinetoplastibacterium|Candidatus Kinetoplastibacterium crithidii,4,3,6
Bacteria|NA|Proteobacteria|Betaproteobacteria|NA|NA|Candidatus Kinetoplastibacterium|Candidatus Kinetoplastibacterium sorsogonicusi,3,7,3
Bacteria|NA|Proteobacteria|Betaproteobacteria|NA|NA|Candidatus Kinetoplastibacterium|Candidatus Kinetoplastibacterium oncopeltii,1,0,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|NA|NA|NA|Betaproteobacteria bacterium GR16-43,14,0,7
Bacteria|NA|Proteobacteria|Betaproteobacteria|NA|NA|NA|beta proteobacterium CB,6,4,7
Bacteria|NA|Proteobacteria|Betaproteobacteria|NA|NA|Candidatus Accumulibacter|Candidatus Accumulibacter phosphatis,2,0,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales,11,30,30
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Chromobacterium,1,2,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Chromobacterium|Chromobacterium vaccinii,24,0,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Chromobacterium|Chromobacterium violaceum,1,1,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Chromobacterium|Chromobacterium rhizoryzae,1,0,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Iodobacter|Iodobacter sp. H11R3,3,0,3
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Aquitalea|Aquitalea magnusonii,12,0,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Laribacter|Laribacter hongkongensis,2,2,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Microvirgula|Microvirgula aerodenitrificans,1,0,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae,1,0,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria subflava,9,10,15
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria animaloris,8,8,18
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria gonorrhoeae,1,2,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria chenwenguii,1,1,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Vitreoscilla|Vitreoscilla filiformis,2,1,2
Bacteria|NA|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Eikenella,1,2,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Thauera|Thauera hydrothermalis,35,1,33
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Thauera|Thauera sp. K11,1,3,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Azoarcus|Azoarcus sp. SY39,2,10,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Azoarcus|Azoarcus sp. CIB,1,4,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Azoarcus|Azoarcus communis,2,0,1
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Azonexaceae|Dechloromonas|Dechloromonas sp. HYN0024,5,5,5
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Azonexaceae|Dechloromonas|Dechloromonas aromatica,2,0,0
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Azospira,1,1,2
Bacteria|NA|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Aromatoleum|Aromatoleum aromaticum,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria,21,28,16
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales,11,14,7
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1,318,0,286
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. 8,3,0,4
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. DCY119,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1,1,1,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium ciceri,2,1,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium loti,1,6,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium australicum,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium soli,1,1,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium oceanicum,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Aminobacter|Aminobacter aminovorans,16,2,9
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Aminobacter|Aminobacter sp. MSH1,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae,135,18,132
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium tropici,31,0,3
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium leguminosarum,18,2,23
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium sp. ACO-34A,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium grahamii,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Agrobacterium,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Agrobacterium|Agrobacterium tumefaciens,14,1,14
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Agrobacterium|Agrobacterium vitis,5,16,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Ensifer|Ensifer sojae,12,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium|Sinorhizobium americanum,1,1,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Liberibacter|Candidatus Liberibacter asiaticus,12,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Youhaiella|Youhaiella tibetensis,24,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Pelagibacterium|Pelagibacterium halotolerans,20,0,5
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Maritalea|Maritalea myrionectae,8,20,12
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia|Devosia sp. I507,6,10,6
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia|Devosia ginsengisoli,1,3,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Rhodomicrobium|Rhodomicrobium vannielii,2,2,10
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Rhodoplanes|Rhodoplanes sp. Z2-YC6860,1,7,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella,21,29,37
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella bovis,5,9,9
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella grahamii,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium,1,11,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium phyllosphaerae,15,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium sp. AMS5,3,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium durans,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylorubrum,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylorubrum|Methylorubrum populi,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Microvirga|Microvirga sp. 17 mud 1-3,1,2,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium,5,10,4
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium amphicarpaeae,6,0,11
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium erythrophlei,2,0,3
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium canariense,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium guangxiense,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium japonicum,1,1,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium zhanjiangense,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Afipia|Afipia sp. GAS231,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Rhodopseudomonas|Rhodopseudomonas palustris,1,8,30
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Oligotropha|Oligotropha carboxidovorans,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea sp. PAMC 26642,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae,8,3,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylosinus|Methylosinus trichosporium,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylocystis|Methylocystis rosea,1,3,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Labrys|Labrys neptuniae,2,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Ancylobacter|Ancylobacter pratisalsi,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Xanthobacter|Xanthobacter autotrophicus,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Starkeya|Starkeya novella,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae|Ochrobactrum|Ochrobactrum quorumnocens,3,2,3
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae|Ochrobactrum|Ochrobactrum pseudogrignonense,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|NA|NA|Rhizobiales bacterium PAMC 29148,2,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|NA|Candidatus Hodgkinia|Candidatus Hodgkinia cicadicola,1,2,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|NA|Pseudorhodoplanes|Pseudorhodoplanes sinuspersici,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|NA|Beijerinckiaceae bacterium RH AL1,3,0,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Cohaesibacteraceae|Cohaesibacter|Cohaesibacter sp. ES.047,3,13,12
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhizobiales|Aurantimonadaceae|Aureimonas|Aureimonas sp. AU20,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Pelagibacterales|Pelagibacteraceae|NA|alpha proteobacterium HIMB59,162,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Pelagibacterales|Pelagibacteraceae|Candidatus Pelagibacter|Candidatus Pelagibacter sp. FZCC0015,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae,48,11,54
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|NA|Rhodobacteraceae bacterium,35,0,29
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Defluviimonas|Defluviimonas alba,13,0,7
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Pseudohalocynthiibacter|Pseudohalocynthiibacter aestuariivivens,8,16,19
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Phaeobacter|Phaeobacter inhibens,7,0,10
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodobacter|Rhodobacter sphaeroides,4,5,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter donghicola,4,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Stappia|Stappia indica,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Labrenzia,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Celeribacter|Celeribacter indicus,1,11,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Dinoroseobacter|Dinoroseobacter shibae,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus sp. Arc7-R13,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Leisingera|Leisingera sp. NJS201,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Salipiger|Salipiger profundus,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Pannonibacter|Pannonibacter phragmitetus,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae,1,4,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Roseomonas,28,0,17
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acetobacter|Acetobacter orientalis,16,14,9
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acidibrevibacterium|Acidibrevibacterium fodinaquatile,10,0,7
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Commensalibacter|Commensalibacter sp. AMU001,9,11,16
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Neokomagataea|Neokomagataea tanensis,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Komagataeibacter|Komagataeibacter xylinus,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum brasilense,45,1,40
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum lipoferum,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Hypericibacter|Hypericibacter adhaerens,6,0,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Pararhodospirillum|Pararhodospirillum photometricum,3,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Thalassospira|Thalassospira xiamenensis,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Nitrospirillum|Nitrospirillum amazonense,1,4,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Indioceanicola|Indioceanicola profundi,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Holosporales|Candidatus Paracaedibacteraceae|Candidatus Paracaedibacter|Candidatus Paracaedibacter acanthamoebae,66,114,113
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Holosporales|Holosporaceae|Candidatus Cytomitobacter|Candidatus Cytomitobacter primus,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Holosporales|Holosporaceae|Candidatus Nesciobacter|Candidatus Nesciobacter abundans,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Holosporales|Caedimonadaceae|Candidatus Nucleicultrix|Candidatus Nucleicultrix amoebiphila,4,3,3
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia canadensis,14,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia bellii,3,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia,7,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia raoultii,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia typhi,8,5,9
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Candidatus Sneabacter|Candidatus Sneabacter namystus,17,28,21
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Neorickettsia,12,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Wolbachia,3,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Wolbachia|Wolbachia endosymbiont of Drosophila simulans,1,2,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Wolbachia|Wolbachia pipientis,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Ehrlichia|Ehrlichia ruminantium,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Rickettsiales|Candidatus Midichloriaceae|Candidatus Midichloria|Candidatus Midichloria mitochondrii,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. YZ-8,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. FARSPH,1,0,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas melonis,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sanxanigenens,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas indica,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas panacis,1,1,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingopyxis,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingopyxis|Sphingopyxis sp. LPB0140,2,2,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingopyxis|Sphingopyxis macrogoltabida,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium aromaticivorans,2,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium sp. PP1Y,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Zymomonas|Zymomonas mobilis,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingobium|Sphingobium wenxiniae,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Rhizorhabdus|Rhizorhabdus dicambivorans,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae,2,2,5
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Porphyrobacter|Porphyrobacter neustonensis,8,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter,1,1,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter|Erythrobacter litoralis,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter henricii,12,0,18
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter rhizosphaerae,1,1,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium|Phenylobacterium zucineum,10,0,12
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium|Phenylobacterium sp. HYN0004,1,0,1
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas,1,9,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas vancanneytii,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas sp. Bb-A,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Asticcacaulis|Asticcacaulis excentricus,1,3,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Emcibacterales|Emcibacteraceae|Emcibacter|Emcibacter congregatus,22,0,13
Bacteria|NA|Proteobacteria|Alphaproteobacteria|NA|NA|Phreatobacter|Phreatobacter stygius,6,0,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|NA|NA|Phreatobacter|Phreatobacter cathodiphilus,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|NA|NA|Candidatus Puniceispirillum|Candidatus Puniceispirillum marinum,2,11,2
Bacteria|NA|Proteobacteria|Alphaproteobacteria|NA|NA|Micavibrio|Micavibrio aeruginosavorus,1,0,0
Bacteria|NA|Proteobacteria|Alphaproteobacteria|Magnetococcales|Magnetococcaceae|Magnetococcus|Magnetococcus marinus,1,0,0
Bacteria|NA|Proteobacteria|Epsilonproteobacteria,3,0,0
Bacteria|NA|Proteobacteria|Epsilonproteobacteria|Campylobacterales,1,2,2
